timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750675018933,667,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-90,text,true,,4990,578,92,120,https://petstore.octoperf.com/actions/Catalog.action,667,0,501
1750675018933,668,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-29,,true,,4987,578,92,120,null,0,1,501
1750675018934,668,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-29,text,true,,4987,578,92,120,https://petstore.octoperf.com/actions/Catalog.action,667,0,501
1750675018949,668,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-102,,true,,4986,578,92,120,null,0,2,501
1750675018950,668,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-102,text,true,,4986,578,92,120,https://petstore.octoperf.com/actions/Catalog.action,667,0,501
1750675018948,672,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-41,,true,,4986,578,92,120,null,0,1,502
1750675018949,672,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-41,text,true,,4986,578,92,120,https://petstore.octoperf.com/actions/Catalog.action,672,0,502
1750675018958,672,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-17,,true,,5664,525,92,120,null,0,1,506
1750675018958,672,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-17,text,true,,5664,525,92,120,https://petstore.octoperf.com/actions/Catalog.action,672,0,506
1750675018959,680,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-78,,true,,5664,525,92,120,null,0,1,511
1750675018959,680,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-78,text,true,,5664,525,92,120,https://petstore.octoperf.com/actions/Catalog.action,680,0,511
1750675019042,668,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-53,,true,,4986,578,92,120,null,0,0,500
1750675019042,668,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-53,text,true,,4986,578,92,120,https://petstore.octoperf.com/actions/Catalog.action,668,0,500
1750675014584,167,02_Step_2_Click_On_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-14,,true,,3662,630,22,120,null,0,5055,0
1750675019640,167,02_Step_2_ClickOnCategory,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-14,text,true,,3662,630,22,120,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,167,0,0
1750675014661,169,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-39,,true,,3445,927,92,120,null,0,5026,0
1750675019688,169,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-39,text,true,,3445,927,92,120,https://petstore.octoperf.com/actions/Catalog.action,169,0,0
1750675014621,172,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-51,,true,,3441,923,92,120,null,0,5088,0
1750675019710,172,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-51,text,true,,3441,923,92,120,https://petstore.octoperf.com/actions/Catalog.action,172,0,0
1750675014669,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-112,,true,,3442,924,92,121,null,0,5071,0
1750675019741,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-112,text,true,,3442,924,92,121,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675014692,177,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-100,,true,,4081,923,92,121,null,0,5040,0
1750675019733,177,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-100,text,true,,4081,923,92,121,https://petstore.octoperf.com/actions/Catalog.action,177,0,0
1750675019256,658,02_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-25,,true,,4973,578,23,121,null,0,0,492
1750675019256,658,02_Step_1_OpenUrl,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-25,text,true,,4973,578,23,121,https://petstore.octoperf.com/actions/Catalog.action,658,0,492
1750675014727,170,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-27,,true,,3441,923,94,123,null,0,5074,0
1750675019802,170,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-27,text,true,,3441,923,94,123,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1750675014723,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-88,,true,,3441,923,94,123,null,0,5091,0
1750675019815,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-88,text,true,,3441,923,94,123,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675014825,165,02_Step_3_Click_On_ProductId,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-19,,true,,4120,663,23,123,null,0,5026,0
1750675019851,165,02_Step_3_ClickOnProductId,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-19,text,true,,4120,663,23,123,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,165,0,0
1750675019363,674,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-40,,true,,4986,578,94,123,null,0,0,507
1750675019363,674,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-40,text,true,,4986,578,94,123,https://petstore.octoperf.com/actions/Catalog.action,674,0,507
1750675019412,661,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-52,,true,,4986,578,94,123,null,0,0,497
1750675019412,661,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-52,text,true,,4986,578,94,123,https://petstore.octoperf.com/actions/Catalog.action,661,0,497
1750675019449,668,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-77,,true,,5664,525,94,123,null,0,0,503
1750675019449,668,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-77,text,true,,5664,525,94,123,https://petstore.octoperf.com/actions/Catalog.action,667,0,503
1750675019448,673,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-16,,true,,5664,525,94,123,null,0,1,505
1750675019449,673,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-16,text,true,,5664,525,94,123,https://petstore.octoperf.com/actions/Catalog.action,673,0,505
1750675019455,671,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-113,,true,,4990,578,94,123,null,0,1,499
1750675019456,671,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-113,text,true,,4990,578,94,123,https://petstore.octoperf.com/actions/Catalog.action,671,0,499
1750675014958,163,02_Step_4_Click_On_ItemId,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-24,,true,,3808,656,23,123,null,0,5039,0
1750675019998,163,02_Step_4_ClickOnItemId,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-24,text,true,,3808,656,23,123,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-20,163,0,0
1750675019496,668,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-89,,true,,4986,578,94,123,null,0,0,500
1750675019496,668,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-89,text,true,,4986,578,94,123,https://petstore.octoperf.com/actions/Catalog.action,667,0,500
1750675019496,672,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-101,,true,,4987,578,94,123,null,0,0,500
1750675019496,672,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-101,text,true,,4987,578,94,123,https://petstore.octoperf.com/actions/Catalog.action,672,0,500
1750675014900,168,02_Step_2_Click_On_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-30,,true,,3668,634,23,123,null,0,5100,0
1750675020001,168,02_Step_2_ClickOnCategory,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-30,text,true,,3668,634,23,123,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=REPTILES,168,0,0
1750675019507,663,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-28,,true,,4986,578,94,123,null,0,1,499
1750675019508,663,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-28,text,true,,4986,578,94,123,https://petstore.octoperf.com/actions/Catalog.action,662,0,499
1750675015161,172,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-111,,true,,3445,927,94,123,null,0,5035,0
1750675020197,172,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-111,text,true,,3445,927,94,123,https://petstore.octoperf.com/actions/Catalog.action,172,0,0
1750675015200,166,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-87,,true,,4081,923,94,123,null,0,5006,0
1750675020207,166,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-87,text,true,,4081,923,94,123,https://petstore.octoperf.com/actions/Catalog.action,166,0,0
1750675015199,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-26,,true,,3442,924,94,123,null,0,5062,0
1750675020262,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-26,text,true,,3442,924,94,123,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675015235,170,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-50,,true,,3445,927,96,125,null,0,5052,0
1750675015207,169,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-99,,true,,3441,923,96,125,null,0,5081,0
1750675020288,170,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-50,text,true,,3445,927,96,125,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1750675020289,169,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-99,text,true,,3441,923,96,125,https://petstore.octoperf.com/actions/Catalog.action,169,0,0
1750675015235,165,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-38,,true,,3441,923,96,125,null,0,5084,0
1750675020320,165,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-38,text,true,,3441,923,96,125,https://petstore.octoperf.com/actions/Catalog.action,165,0,0
1750675019857,663,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-39,,true,,4990,578,96,125,null,0,1,497
1750675019858,663,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-39,text,true,,4990,578,96,125,https://petstore.octoperf.com/actions/Catalog.action,663,0,497
1750675019882,662,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-51,,true,,4986,578,96,125,null,0,1,497
1750675019883,662,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-51,text,true,,4986,578,96,125,https://petstore.octoperf.com/actions/Catalog.action,662,0,497
1750675019896,675,02_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-8,,true,,5664,525,23,125,null,0,0,504
1750675019896,675,02_Step_1_OpenUrl,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-8,text,true,,5664,525,23,125,https://petstore.octoperf.com/actions/Catalog.action,675,0,504
1750675019910,672,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-100,,true,,4986,578,96,125,null,0,0,505
1750675019910,672,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-100,text,true,,4986,578,96,125,https://petstore.octoperf.com/actions/Catalog.action,672,0,505
1750675019909,676,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-112,,true,,4987,578,96,125,null,0,0,508
1750675019909,676,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-112,text,true,,4987,578,96,125,https://petstore.octoperf.com/actions/Catalog.action,673,0,508
1750675019940,663,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-15,,true,,5664,525,96,125,null,0,1,497
1750675019941,663,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-15,text,true,,5664,525,96,125,https://petstore.octoperf.com/actions/Catalog.action,663,0,497
1750675019940,668,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-76,,true,,5664,525,96,125,null,0,1,500
1750675019941,668,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-76,text,true,,5664,525,96,125,https://petstore.octoperf.com/actions/Catalog.action,664,0,500
1750675019972,655,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-27,,true,,4986,578,96,125,null,0,1,489
1750675019973,655,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-27,text,true,,4986,578,96,125,https://petstore.octoperf.com/actions/Catalog.action,654,0,489
1750675019983,661,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-88,,true,,4986,578,96,125,null,0,0,494
1750675019983,661,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-88,text,true,,4986,578,96,125,https://petstore.octoperf.com/actions/Catalog.action,660,0,494
1750675017514,168,03-Step_6_ Click_On_Add_To_Cart,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-8,,true,,4808,664,6,125,null,0,3032,0
1750675020546,168,03-Step_6_ Click_OnAddToCart,200,,Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-8,text,true,,4808,664,6,125,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-8,167,0,0
1750675015569,170,02_Step_2_Click_On_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-13,,true,,3662,630,23,125,null,0,5060,0
1750675020630,170,02_Step_2_ClickOnCategory,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-13,text,true,,3662,630,23,125,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,170,0,0
1750675015648,171,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-110,,true,,3442,924,96,125,null,0,5008,0
1750675020657,171,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-110,text,true,,3442,924,96,125,https://petstore.octoperf.com/actions/Catalog.action,171,0,0
1750675020161,670,02_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-24,,true,,4973,578,23,125,null,0,1,505
1750675020162,670,02_Step_1_OpenUrl,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-24,text,true,,4973,578,23,125,https://petstore.octoperf.com/actions/Catalog.action,670,0,505
1750675015720,170,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-49,,true,,3445,927,96,126,null,0,5026,0
1750675020747,170,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-49,text,true,,3445,927,96,126,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1750675015720,170,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-37,,true,,3442,924,96,126,null,0,5027,0
1750675020748,170,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-37,text,true,,3442,924,96,126,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1750675015739,173,02_Step_3_Click_On_ProductId,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-18,,true,,4120,663,24,128,null,0,5017,0
1750675020757,173,02_Step_3_ClickOnProductId,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-18,text,true,,4120,663,24,128,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DLH-02,173,0,0
1750675015719,167,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-98,,true,,3441,923,98,128,null,0,5050,0
1750675020770,167,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-98,text,true,,3441,923,98,128,https://petstore.octoperf.com/actions/Catalog.action,167,0,0
1750675015699,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-86,,true,,4081,923,98,128,null,0,5085,0
1750675020785,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-86,text,true,,4081,923,98,128,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675015712,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-25,,true,,3441,923,98,128,null,0,5089,0
1750675020802,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-25,text,true,,3441,923,98,128,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675020369,681,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-111,,true,,4990,578,98,128,null,0,0,515
1750675020369,681,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-111,text,true,,4990,578,98,128,https://petstore.octoperf.com/actions/Catalog.action,681,0,515
1750675020373,679,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-87,,true,,4986,578,98,128,null,0,0,511
1750675020373,679,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-87,text,true,,4986,578,98,128,https://petstore.octoperf.com/actions/Catalog.action,678,0,511
1750675015850,175,02_Step_2_Click_On_Category,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-29,,true,,3928,630,24,128,null,0,5066,0
1750675020917,175,02_Step_2_ClickOnCategory,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-29,text,true,,3928,630,24,128,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=FISH,175,0,0
1750675020430,685,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-26,,true,,4987,578,98,128,null,0,1,516
1750675020431,685,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-26,text,true,,4987,578,98,128,https://petstore.octoperf.com/actions/Catalog.action,681,0,516
1750675020433,682,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-75,,true,,5664,525,98,128,null,0,1,514
1750675020434,682,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-75,text,true,,5664,525,98,128,https://petstore.octoperf.com/actions/Catalog.action,682,0,514
1750675020432,685,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-14,,true,,5664,525,98,128,null,0,1,515
1750675020433,685,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-14,text,true,,5664,525,98,128,https://petstore.octoperf.com/actions/Catalog.action,685,0,515
1750675020458,678,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-99,,true,,4986,578,98,128,null,0,1,499
1750675020459,678,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-99,text,true,,4986,578,98,128,https://petstore.octoperf.com/actions/Catalog.action,677,0,499
1750675020458,680,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-50,,true,,4990,578,98,128,null,0,1,502
1750675020459,680,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-50,text,true,,4990,578,98,128,https://petstore.octoperf.com/actions/Catalog.action,680,0,502
1750675020486,661,01_Step_1_Open_Url,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-38,,true,,4986,578,98,128,null,0,0,494
1750675020486,661,01_Step_1_OpenUrl,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-38,text,true,,4986,578,98,128,https://petstore.octoperf.com/actions/Catalog.action,659,0,494
1750675016002,170,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-61,,true,,4081,923,98,128,null,0,5002,0
1750675021005,170,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-61,text,true,,4081,923,98,128,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1750675015977,175,02_Step_4_Click_On_ItemId,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 2- View Details  jp@gc - Ultimate Thread Group 2-23,,true,,3810,656,24,128,null,0,5084,0
1750675021062,175,02_Step_4_ClickOnItemId,200,,Senario 2- View Details  jp@gc - Ultimate Thread Group 2-23,text,true,,3810,656,24,128,https://petstore.octoperf.com/actions/Catalog.action?viewItem=&itemId=EST-21,175,0,0
1750675016019,171,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-122,,true,,3441,923,98,128,null,0,5086,0
1750675021106,171,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-122,text,true,,3441,923,98,128,https://petstore.octoperf.com/actions/Catalog.action,171,0,0
1750675016157,170,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-48,,true,,3442,924,98,128,null,0,5027,0
1750675021185,170,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-48,text,true,,3442,924,98,128,https://petstore.octoperf.com/actions/Catalog.action,170,0,0
1750675016187,166,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-97,,true,,4081,923,98,128,null,0,5005,0
1750675021193,166,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-97,text,true,,4081,923,98,128,https://petstore.octoperf.com/actions/Catalog.action,166,0,0
1750675016157,167,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-109,,true,,3445,927,98,128,null,0,5039,0
1750675021197,167,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-109,text,true,,3445,927,98,128,https://petstore.octoperf.com/actions/Catalog.action,167,0,0
1750675016142,172,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-60,,true,,3441,923,98,128,null,0,5082,0
1750675021225,172,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-60,text,true,,3441,923,98,128,https://petstore.octoperf.com/actions/Catalog.action,172,0,0
1750675016188,169,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-24,,true,,3441,923,98,128,null,0,5046,0
1750675021235,169,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-24,text,true,,3441,923,98,128,https://petstore.octoperf.com/actions/Catalog.action,169,0,0
1750675018144,165,03-Step_5_ Click_On_ProductId,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-7,,true,,3966,662,6,128,null,0,3097,0
1750675021240,165,03-Step_5_ ClickOnProductId,200,,Senario 3 -Add to Cart jp@gc - Ultimate Thread Group 3-7,text,true,,3966,662,6,128,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=RP-LI-02,165,0,0
1750675016192,168,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-85,,true,,3441,923,98,128,null,0,5045,0
1750675021238,168,01_Step_2_Search,200,,Senario 1 - Search jp@gc - Ultimate Thread Group 1-85,text,true,,3441,923,98,128,https://petstore.octoperf.com/actions/Catalog.action,168,0,0
1750675016222,171,01_Step_2_Search,200,"Number of samples in transaction : 1, number of failing samples : 0",Senario 1 - Search jp@gc - Ultimate Thread Group 1-36,,true,,3442,924,100,130,null,0,5048,0
